"track_id","track_name","release_date","duration_ms","popularity","cover_album","artists_names","artists_ids"
"5YoPm0LvU521Xx8hPhfbgV","Jangale Anbooh","2013-10-18","192600","2","https://i.scdn.co/image/ab67616d0000b2733ca2f8ae204a2d8575961438","Reza Pishro,7Ganeh","0u4qrFczDmAsJesHPgbnru,0MbuifhL4eB0fYiQSOetK3"
"19NqOfgdcysRnmbIWbEVuc","Zamine Gorga","2021-05-09","233928","11","https://i.scdn.co/image/ab67616d0000b2731b60d787f80505f170bc98c4","Daniyal","0bRZzB4e6Yj3B64Rcbs1vd"
"2wnyPNqBx3qeRZMqmrlkyu","Tabestoona","2023-08-25","154093","20","https://i.scdn.co/image/ab67616d0000b2737fb67399268f3176d61649db","Siohash,Kusha,Catchybeatz","624iZnbTlnmVQrI2UT2ZnH,5HAmS0zuQKy99mo4vaVycF,25JIQIFASUvrcnzFL9CQhZ"
"2gqkyF32nx7Kibu0u5AmuR","KI","2024-05-19","150750","52","https://i.scdn.co/image/ab67616d0000b2739f451350ff547beac3aa9f79","poobon,Arta","4hdsAoRTkGU11DynAg7iTw,6gPKjPIXbBBnuLyLEq79Sz"
"1k56NMGyb1Dy6Nd3jQy1zK","To Mano Dari","2020-01-01","210912","26","https://i.scdn.co/image/ab67616d0000b2738a86359c4249e6b679589a49","Hoomaan,Amin Tijay","6UJS43T8NPhmWmmpFY0hzP,3JS9sHeI06RtolBR5s5O0L"
"0oS4kNwjSIpl0FtAL9SVJi","Parishab","2019-10-09","428068","25","https://i.scdn.co/image/ab67616d0000b2737495d7f6f7078dc6a32144d0","Amir Tataloo","5CEosSs2y4M9THNGI6mej8"
"1Z7RAaCcqxNKqkkatwWE3g","My City","2017-09-08","200463","13","https://i.scdn.co/image/ab67616d0000b273b0ad1898d3b6262a1e8b71aa","Reza Pishro","0u4qrFczDmAsJesHPgbnru"
"576Kl81yo3gFtACrU7cbKl","ON THE FLOOR","2021-04-15","196204","3","https://i.scdn.co/image/ab67616d0000b273f3b948be32401a35864fa775","Mamazi","4L42EENVSu2ZE8cwhVVeh8"
"5Y1uN96ukRVZL29DzrX7Su","Yallah","2023-07-15","161123","22","https://i.scdn.co/image/ab67616d0000b273f726bc7cbbb125b5a822cc12","Hiphopologist,Ashkan Kagan","45YMrIBH74j8e2wNlRSSdK,2D66FABcMx1DcjVtrVAeHL"
"6gA2FeJGK0ErPCIQdp4TXl","Ye Saram Be Ma Bezan","2020-08-23","633048","21","https://i.scdn.co/image/ab67616d0000b273b33818f21a88159d8621b82d","Amir Tataloo","5CEosSs2y4M9THNGI6mej8"
"7bUHHRdp3z8wuK4kvaPrHJ","Sarbar","2019-08-27","303203","2","https://i.scdn.co/image/ab67616d0000b273f8845f0f07afafcedb35d0fe","Saleck,Naaji","0fOysOoW0ko7jkA3frD8B2,0RUqk7JT0uRkJSL2VNytz2"
"1zS9D9zIoMvWwNiYuVM5ym","Kaj","2020-01-21","246543","5","https://i.scdn.co/image/ab67616d0000b273ea7cf54a441d8c8d53412bdb","Paya,38,Caayo,Kusha","62AW9VlTxtw554o2Sll0fK,7xrCkdMxlu1n6n66CAaeJ9,57TYyEkZXS0VRR9EwVhQMT,5HAmS0zuQKy99mo4vaVycF"
"0kids2bR9kSAbFkaFn67px","Big Bang","2023-12-11","391245","32","https://i.scdn.co/image/ab67616d0000b2734fbb0bf6287ca31f1224e6dd","Hiphopologist","45YMrIBH74j8e2wNlRSSdK"
"1oRIFYXu6RiGqLUIW5HYt7","One Step Away from Light","2016-12-09","235415","0","https://i.scdn.co/image/ab67616d0000b273bbcc702b63127be27ecd5c17","Saeed Dehghan","4Fur00fBe3AKKXw7tlVXmr"
"4wpZrYpxU3WPBM1rYzUbnX","DOORIM - M.H PROJECT REMIX","2022-09-15","512064","13","https://i.scdn.co/image/ab67616d0000b2732827a2e4edabdd17ddc0207a","poobon,M.H PROJECT","4hdsAoRTkGU11DynAg7iTw,2tBrJ9N9fb83gYPSavC9ns"
"5gSstZA8uOG6chutvZ1f5o","Zadam Atishesh","2020-11-13","148035","0","https://i.scdn.co/image/ab67616d0000b273e74836ab5b4d9d381913b50b","Kaveh","6fR4bmvdi3nLYzLji6JVK1"
"4T8Mtq4EYpaZEjPrC6kU37","Del Bekaan","2015-10-03","267312","0","https://i.scdn.co/image/ab67616d0000b2737cbbeef7d3a80b79986cccd0","Ali.Rs,Various Artists","1hQWZqR5SwY3Zo31uyTpG9,0LyfQWJT6nXafLPZqxe9Of"
"5qTKtOULJE24Ox8MMkRR5W","Javab","2021-07-12","189231","0","https://i.scdn.co/image/ab67616d0000b273934712bf1cac8a727cb7a384","Arshia","1qgesJnOLeUUOPGUW305j5"
"4CVgZbjJX8ZzpNR5uZ5xZL","Farghi Nadare","2018-11-04","264268","14","https://i.scdn.co/image/ab67616d0000b2738c653c9f59bd3367b522f3c4","Amir Tataloo","5CEosSs2y4M9THNGI6mej8"
"4nJ8dhOX8V3krjzPjylnU3","Rapunzel","2023-03-24","140232","3","https://i.scdn.co/image/ab67616d0000b27397b8513d1df6033fa4054769","Naaji","0RUqk7JT0uRkJSL2VNytz2"
"5t1moYcDvEG9PXUWyWcLad","Behtarin","2023-08-22","166164","3","https://i.scdn.co/image/ab67616d0000b273d0678676d2b4d99e740f18fd","Parsalip","3HdBTStjnFIoDKFSUQ0V1H"
"5Cokeo9WacR3TInQKCKYP3","Chand Sal Bad","2019-12-18","157857","6","https://i.scdn.co/image/ab67616d0000b2734d6e530bf825c25f1d2e6427","Putak","1VURARf1CD5wkFgIexChyq"
"7nEYbkr55bZFn9A3MplFGD","Remix Roya","2014-08-26","182125","0","https://i.scdn.co/image/ab67616d0000b273b07078533ed74248dff1ff30","Ali Morshedi,Afshin Yadollahi,Houman Azma","3uJogB5EFbd6Aq4K7rnMvU,2lQAS8CWI9Z469xeTc37cm,46cMmbofbDk5tXdb5ovU5R"
"7jWl49PRb19D1lPM2rmZNQ","Ye Jaye Tarik","2016-09-09","216007","11","https://i.scdn.co/image/ab67616d0000b273606ccdfd4a1f03ee9443223e","Tik Taak,A2,Behzad Leito","7AJU2n7M6XW5j1fdqTdZgI,6BRV8LXveLTjQgsCYtd0Y0,4zNEj5bkHE0kNSpfIwgdvu"
"2tA37SPN8EGCLdaYBla17V","Gapoon","2022-08-11","284880","14","https://i.scdn.co/image/ab67616d0000b273806b96d6891f977273afabec","Toomaj","5mBmrpiMC2lzIWCG0MDOYx"
"3dZHOu0pnu0faA4MK0jV7U","Ravanitam","2023-05-08","220150","27","https://i.scdn.co/image/ab67616d0000b27349a83510355ea53144678b87","Behzad Leito,Sijal,Isam","4zNEj5bkHE0kNSpfIwgdvu,5F0BGBdSL945Bzxrq8aGbn,2oJHjkrwOU6fFBoDiW1jDP"
"4KnffDLS3RWw24P2FH4RNo","V","2020-07-01","206400","19","https://i.scdn.co/image/ab67616d0000b273d29ae1352b3f920623580479","Isam,Behrad","2oJHjkrwOU6fFBoDiW1jDP,7ihsOnstXkgdufymqHAIJn"
"2KMo6zyc7o5oOjDhWhnBUJ","Hamejaa","2018-09-17","208326","6","https://i.scdn.co/image/ab67616d0000b2739287b235fcdd11c8c716bc42","Gdaal,Imanemun","7mGDv3CYlPghTIWzE6tOpv,6NY0pmZsboMa0qoHDswbdv"
"3klT2vhblXSqlFQBltSxdA","Chief Keef","2024-03-08","134909","24","https://i.scdn.co/image/ab67616d0000b27324df58a9d94a52e338bb9fcb","Arman Miladi,Vinak","3eqSr81gcNym9KLon3xcRR,1sKlyO3CCEvjeTN6Uck39S"
"38AbcLGUtIKq09gz3AFfT0","Vache Khaar","2022-09-17","131970","0","https://i.scdn.co/image/ab67616d0000b273b2a7fb435c97059053852d49","Jarshaa","66pDL2f3LoOqKBD6BjDvQh"
"4BZ3kPlE1T9CMSBArra5mL","Age Raay Bedam","2020-01-17","190380","4","https://i.scdn.co/image/ab67616d0000b273012536c17d2bdce936ff7f23","Roody","7uIAFdTnPBN4PJIPrcwkz3"
"6Eh6s8vsy67L4ENpyjGCeE","Mano Bebakhsh","2011-12-29","297940","0","https://i.scdn.co/image/ab67616d0000b273f74c826ab9400f635c76d6f6","Amir Tataloo","5CEosSs2y4M9THNGI6mej8"
"3UWglnK4LR9OuiE2NBqBx9","Intro Enferadi","2020-10-05","11821","0","https://i.scdn.co/image/ab67616d0000b273d03df2e45a770391769b8d62","Alireza Jj,Sijal,Sepehr Khalse","3tecdksDTajgP8xxkuDgyJ,5F0BGBdSL945Bzxrq8aGbn,2SFwcduI9cdZsG6UxnBm3C"
"4vQ2BxAw3Lqi35vlbJyuyQ","Tehran","2020-01-09","101379","3","https://i.scdn.co/image/ab67616d0000b27314f63ca38d4ae0f564d5699b","HEEN","3dt8LORgsqjLP8hAYsFKdY"
"6BWdsP8Hk6dI2XnHus69Hc","Tabib","2019-01-18","260702","4","https://i.scdn.co/image/ab67616d0000b2731d423f19b7f9b3a6fb8670bf","Shahin Najafi","1W5u8Bz2yimyuuI8QNYsNO"
"5DmzhXXx8pGxBTZJMgFy2x","Tavarome Ajnas","2023-05-29","245760","0","https://i.scdn.co/image/ab67616d0000b27380e737f95da90eacdf7387cc","Alireza Heydari","2xGczp7GqbkF6s03DNJdIB"
"3lSSA1m1bl0UF89kfauWOj","Sar Ashpaz","2019-04-03","151628","0","https://i.scdn.co/image/ab67616d0000b273fdd0e3de0ececf01f5df4124","Jarshaa","66pDL2f3LoOqKBD6BjDvQh"
"5Rj5TmEeHK0QDj7bEW2xm6","Gahi","2017-09-06","218880","2","https://i.scdn.co/image/ab67616d0000b2733698f8519f9cc12c655bc8ff","Meraj Tehrani","3P7vhjnuKOIu48DtWq1ICV"
"6zsa3noFT9LNGxiOeZaqfj","Hamintori - Dynatonic Remix","2018-04-24","205165","20","https://i.scdn.co/image/ab67616d0000b273e2af097ef9d4c25df59f3c6e","Behzad Leito,Anita,Dynatonic","4zNEj5bkHE0kNSpfIwgdvu,56OnRKCroIqOuaxbEnstY5,6DdsZ8p8sO7baNvPTi0oTL"
"5DD8RbjgDsQyCrPGgCCENI","Diss Back","2019-04-20","162899","13","https://i.scdn.co/image/ab67616d0000b273971de101f78f6258d2d609fb","Zedbazi","4tXhsMzLWZ1WL952nYBPTL"
"7wmtlufaNQ1KVJtMZxhCXx","Lifetime","2019-07-05","191187","0","https://i.scdn.co/image/ab67616d0000b273b07108c98f9743e7f1c7a35b","okay(K)","2f2HXUNzZhwRLQ1ROfWdPU"
"6NijISETPORoNyuMXtCL8h","Ich & du","2023-07-07","144880","12","https://i.scdn.co/image/ab67616d0000b2739156ac83a1ae499e512a4cac","Nazar","1hMzMy5THp7jWnMRC0rU36"
"2G8OEEyAxv4PE729mZOAyK","Kososherin","2020-07-27","81266","2","https://i.scdn.co/image/ab67616d0000b273a5c255635e8a38f2ed557751","Amin Tijay","3JS9sHeI06RtolBR5s5O0L"
"42A7GvbGhLndQ6kKIX6Bze","Ye Shabe Sard","2021-09-14","242988","5","https://i.scdn.co/image/ab67616d0000b2735e7143910cf3bf3be04567d8","Masin","0QKP5an5PwgDyG0QPsLRxe"
"30wDtxNkFxPb1YshHtoNi5","Pasho","2015-02-27","308624","18","https://i.scdn.co/image/ab67616d0000b273450af20058815cad657632d0","Mehrad Hidden,Saman Wilson,Arash Dara","0jCVTRvQkILbJvpviTpvd1,2CwNkCPsqVs4jRRpFJxR3H,7yIeMXMZ0J8twO1eXUnTA4"
"29AkJ2Me2S3TP5cGVnxSUr","Sahm","2021-11-09","270053","14","https://i.scdn.co/image/ab67616d0000b273c0db0e923eb02a4620e81dc0","Amir Tataloo","5CEosSs2y4M9THNGI6mej8"
"7CX8jJzGv1d9fOVvT4XYqO","Mohkam","2023-03-16","244004","0","https://i.scdn.co/image/ab67616d0000b273c18295d66ca5b285249aed3c","Meraj Tehrani","3P7vhjnuKOIu48DtWq1ICV"
"53pBP3sMQV2WF8mE7vecs0","Kado","2023-02-14","232765","29","https://i.scdn.co/image/ab67616d0000b273393c8ec0ede2bbd23e467fba","Daniyal","0bRZzB4e6Yj3B64Rcbs1vd"
"2yxIDhHhNsrULXBbNIltiW","Vezzeh","2019-08-11","229173","10","https://i.scdn.co/image/ab67616d0000b2731150937dcca6af68db65cb78","Montiego,Ho3ein,Sohrab Mj","1pMFoni6A1enu9OBmaanG2,7i1Ak0eazvEl1VMtUQytdH,2B4DnBz9uzJN5nPgLEHCt7"
"42TnSOKuapb8dxE1yxXQbr","Honey","2007-11-26","168045","0","https://i.scdn.co/image/ab67616d0000b273f8a0e3f00bd7d1ea2a4f496f","Aamin,Yas","5hZX3pticayi6VEPb2rQSr,7b8pXheEOc28fyFJnQzqmL"
"2kmnUcmo2UrvTXOkh8Nwpk","Adaat","2019-12-18","187898","3","https://i.scdn.co/image/ab67616d0000b2734d6e530bf825c25f1d2e6427","Putak,Justina","1VURARf1CD5wkFgIexChyq,1GInUkR1PT9noZlOPTlwKm"
"2OWQR1OKx6wVHfQlaEbpCY","Daryaa","2019-06-06","170631","0","https://i.scdn.co/image/ab67616d0000b273fd0d85667ae2b8d73607b199","Mc Tes","0WlePVQtjzjgNFSrRt67Wz"
"56bcyIcp1wuBFsw7xQ8CUr","Ba Moohayam","2018-05-11","316541","1","https://i.scdn.co/image/ab67616d0000b2738273b7e1c710d507221f95d3","Shahin Najafi","1W5u8Bz2yimyuuI8QNYsNO"
"7kuuO2Rem2rO4JmmifQm4R","Lvrs","2024-01-05","163382","35","https://i.scdn.co/image/ab67616d0000b2733f7c44a7747d76fed09b05c7","Isam","2oJHjkrwOU6fFBoDiW1jDP"
"6KsLLv2NkE6zYoOeU7GosA","PELLE","2023-10-06","134376","2","https://i.scdn.co/image/ab67616d0000b273c6285089ea9f2e6960f54932","Sawdat,Sarina","3eHs2Mz4hY72wxfXvd7GTP,5Pi22DVdWAZN7zsSMRVtjA"
"2EAVXJnJw6Jz1GGeHBBb1W","Holokast","2017-09-08","267467","17","https://i.scdn.co/image/ab67616d0000b273b0ad1898d3b6262a1e8b71aa","Reza Pishro","0u4qrFczDmAsJesHPgbnru"
"4ELQ21kBDXPYOVFkLtynxv","Goosht","2019-05-18","240115","17","https://i.scdn.co/image/ab67616d0000b273d92daefbbde9a5c96d7bc073","Bahram,Peymandegar","57LWeRc7ybAWTsS2vS1GA7,1M7do1p2z4GXaiRr2tM8x2"
"4lfsJV6mIJPKSdBm38ECQl","Dige Chi Kame?","2023-12-11","174888","39","https://i.scdn.co/image/ab67616d0000b273b558a596468d1a1f73855eed","Amir Khalvat,Darab","3mEVURCsHml1RKlcYjRyiy,6sw1H3wOY3DyEXU3kP1Xpa"
"6ndqg2K3twhVS0fWlPAx9q","LaRey","2018-11-15","162000","0","https://i.scdn.co/image/ab67616d0000b27337d15eb0e136af5d4cbb5a16","Mez'Rab","0VBIFNvmge2DOar9E0gPBO"
"7llS5Av4ea4UdeVx40jraX","RaizeUpOffMaNutz","2018-08-20","288771","0","https://i.scdn.co/image/ab67616d0000b273412842c7fe7c02a1b3d881bf","NEM.FM,Diggy 1-D,Lil Woofy Woof,Mr.Sisco","7aJgISyAA9e4VVQk0ffYeJ,6BwnHmNnYOO1oBP9zar33g,7eG6qDsb64P9wXXKXVy2lT,0D4pLRN8mP5l8SKFJYmz3a"
"1G8iylgnDCJYmX5nBZWuQ3","Ye Taraf Dard","2017-07-03","256484","4","https://i.scdn.co/image/ab67616d0000b273ea9f3fce14293fb70acf6109","Amir Tataloo,Reza Pishro","5CEosSs2y4M9THNGI6mej8,0u4qrFczDmAsJesHPgbnru"
"1aFllLRJyLxIriyOL2g8Ww","Boodi Yaram","2020-10-05","246669","33","https://i.scdn.co/image/ab67616d0000b273d03df2e45a770391769b8d62","Alireza Jj,Sijal,Sepehr Khalse,Hoomaan","3tecdksDTajgP8xxkuDgyJ,5F0BGBdSL945Bzxrq8aGbn,2SFwcduI9cdZsG6UxnBm3C,6UJS43T8NPhmWmmpFY0hzP"
"5bXQYXWhDWYxMJNN6Tdte8","Bia (Live)","2017-12-15","228500","2","https://i.scdn.co/image/ab67616d0000b27396e2cb102cba20b9f9f15954","Shahin Najafi","1W5u8Bz2yimyuuI8QNYsNO"
"4ul3QBxBlyIztmtjRYjcd4","Going - Extended Mix","2022-02-04","325297","0","https://i.scdn.co/image/ab67616d0000b27332e8c3462462bfd65a649cac","Mauro Fire","2iGdsJqFDTqObbFxoFlBuh"
"05IUJW33fO7kW7GMjo9uWR","Radde Paaye Dard","2022-04-08","174782","3","https://i.scdn.co/image/ab67616d0000b273a5eb9f64db28b2978a613528","Naghsh","7KNaJNyQzOlNchbyg6BKrq"
"1LmuhCRDBFNfGOLt3GQddj","Oehnana ft. TM Bax","2022-02-25","186829","15","https://i.scdn.co/image/ab67616d0000b2738da346d2d0d5aa439165c27d","F1rstman,TM Bax","0IA4SdCS8HBDX6oBoOlgaf,0RN2n6EdV90CQmfhfxqv0f"
"3Yho8UoXkwhZrsPMMi0h86","Mode Soorati","2022-10-26","195212","5","https://i.scdn.co/image/ab67616d0000b273e8a30365b120a17c46eda983","XWHISKY","4TO3iG7Rd36IKRcMVvPi2U"
"1eglyKkq1lgF1KE8iy5Kqv","Divoonast Dokhtare","2016-12-16","186279","5","https://i.scdn.co/image/ab67616d0000b273d11611a81facb73a35f9a6c1","Sasy","0LkkLM2M97UEG7hi5mLn3u"
"09UnwVCDzbWwSziKkIUsGr","Free Delivery","2017-09-14","187193","4","https://i.scdn.co/image/ab67616d0000b273589870e031a5cfe0922a46f5","Amir Tataloo","5CEosSs2y4M9THNGI6mej8"
"7i0dMmjuoPeYgqGKSXFlXo","Az Ma Nisti","2021-03-12","228951","22","https://i.scdn.co/image/ab67616d0000b27389ba662e05aa61725d2d955f","Shayea,Daniyal","3QNGoF6VzVNnkpjJDT3NHq,0bRZzB4e6Yj3B64Rcbs1vd"
"1UeLZUBLm9lcrZtlBzdFAg","Zade Be Saram","2023-03-24","145896","1","https://i.scdn.co/image/ab67616d0000b273f16d7fa45dcd0e6ce48556bb","Kaveh","6fR4bmvdi3nLYzLji6JVK1"
"3CmAUuLxy2cnF23arAQAlN","Ma","2022-10-26","181394","17","https://i.scdn.co/image/ab67616d0000b2737a5941fa494b3c6a2a471c34","Koorosh,Sami low","1UjD9VWeqDDlDSvNlnFTdl,1aXZYpwyC2gxYrWVRgsypb"
"1IPAJaJNkgUcqzsjw6W1D9","Biyareh Goleh","2022-03-01","126600","5","https://i.scdn.co/image/ab67616d0000b2735fa641198f0a25e470a51a38","Rostam Mirlashari","5zlHJ38vwLDvO6sf1lneZz"
"6KKyOMSCjRXpxHxM90wY0t","Allstar2","2023-03-17","113385","28","https://i.scdn.co/image/ab67616d0000b273632c49de6f81fe960395930b","Koorosh","1UjD9VWeqDDlDSvNlnFTdl"
"6tDCvZYE38N60UYpFVqdtJ","Paayaani","2019-06-06","116114","0","https://i.scdn.co/image/ab67616d0000b273fd0d85667ae2b8d73607b199","Mc Tes","0WlePVQtjzjgNFSrRt67Wz"
"50CToxYVwYUCFOyKhhFrHt","Vanish","2024-03-29","152142","40","https://i.scdn.co/image/ab67616d0000b273800610a75756fef6f28b5233","Koorosh","1UjD9VWeqDDlDSvNlnFTdl"
"5UmQCMDm2qkIlGMtLeFYWg","Bunker","2013-01-14","527000","0","https://i.scdn.co/image/ab67616d0000b273a66b6f4f6da619f4e1311274","The Puffballs","2YNCwCOdluN2fFh8IDKU8J"
"4GdEZd1kqrVBb8XqQn3jQK","Istgah","2022-12-17","177322","0","https://i.scdn.co/image/ab67616d0000b2735ef1ff837a7a27e505289210","Kas,Ali T","4s9hgcImhlHz0XnEGcuenH,4AoHhIECjOXoAgdnb4SBjV"
"0y5udg2RJ2UrD0UUdtswZR","Shahre Farang","2023-08-14","233717","11","https://i.scdn.co/image/ab67616d0000b273293c9c7530332b850581ac28","Sami Low,Sepehr Khalse,Sijal","4mST4sikQtpiH5dIkRxaCT,2SFwcduI9cdZsG6UxnBm3C,5F0BGBdSL945Bzxrq8aGbn"
"7bR1cTR30Hl2pS3S2Big1U","AJAL","2024-01-03","392258","35","https://i.scdn.co/image/ab67616d0000b273da80f13e526a72ef4235331c","Poori","5uEEhLt2ETeApnvs40MOxk"
"7f9gkKf22mLZ8wKPNmq8Mw","Bad","2013-10-07","347261","16","https://i.scdn.co/image/ab67616d0000b27391900fc021ebcc1a1e090ec9","Shahin Najafi","1W5u8Bz2yimyuuI8QNYsNO"
"4TH1B93aqVzlSW0DdRBgUK","Tensionless","2023-01-20","297000","0","https://i.scdn.co/image/ab67616d0000b273e9217b28a93420ceb1c60030","ROW92","0f5qBuM9YpBvCzbzheHZr9"
"4yu64OOBiYfiIfZolvIpAk","Traplife","2023-07-15","172251","19","https://i.scdn.co/image/ab67616d0000b273f726bc7cbbb125b5a822cc12","Hiphopologist,Ashkan Kagan,Behzad Leito","45YMrIBH74j8e2wNlRSSdK,2D66FABcMx1DcjVtrVAeHL,4zNEj5bkHE0kNSpfIwgdvu"
"33WFXjiQ4wbhmuTuqM3pB4","Marde Tanha","2024-04-03","194526","12","https://i.scdn.co/image/ab67616d0000b273a27741b2f486740b53ec9317","Mc Tes","0WlePVQtjzjgNFSrRt67Wz"
"7jcqnQqiRg61cPofqDvLMl","Daro Baz Kon","2019-04-20","358295","26","https://i.scdn.co/image/ab67616d0000b273971de101f78f6258d2d609fb","Zedbazi","4tXhsMzLWZ1WL952nYBPTL"
"3WMhRNUmDKRZej26zWgw1u","Ryder 4 Life (feat. Young C Major)","1998","234640","0","https://i.scdn.co/image/ab67616d0000b2735d36c84975537c5bea7b2312","King George,Young C-Major","70OWDCBJlG60nShbP5QwE5,6rgEb1QfYi3rYACkFIWOFE"
"4V0DflRHiaySymq9UNyxRg","Adamaa","2023-05-26","137948","13","https://i.scdn.co/image/ab67616d0000b273628d245ace5cd01308f8dcd9","Poori","5uEEhLt2ETeApnvs40MOxk"
"6Ut9LlLhtvNLFtsHpGAdox","Cheshmami","2023-04-27","229090","37","https://i.scdn.co/image/ab67616d0000b273229c0f1193863d0176c87058","Shayea,Hoomaan","3QNGoF6VzVNnkpjJDT3NHq,6UJS43T8NPhmWmmpFY0hzP"
"0lsZt7u0pys6KanpJmAzcs","Rock A Chock","2020-08-17","357081","37","https://i.scdn.co/image/ab67616d0000b27321eb2d403fbd14ff78cf4565","Mehrad Hidden,Reza Pishro","0jCVTRvQkILbJvpviTpvd1,0u4qrFczDmAsJesHPgbnru"
"3wEdb6iIc7TOoSAp6PRNIx","Man Yadet Naram","2021-04-24","282996","13","https://i.scdn.co/image/ab67616d0000b2731c184632fdc6c217c8849ac6","Amir Tataloo","5CEosSs2y4M9THNGI6mej8"
"5wFdEnfd0T6jxqxY3mvgto","Khoreshte Gardan","2017-09-14","229800","3","https://i.scdn.co/image/ab67616d0000b273589870e031a5cfe0922a46f5","Amir Tataloo,Duzakh","5CEosSs2y4M9THNGI6mej8,7Cxgd9RwzLyvuGWKcuIJnK"
"6JwqcR2kWXKpf3qTDDjJ8o","Get It, Get It - Samuel Delgado Remix","2022-03-04","321904","0","https://i.scdn.co/image/ab67616d0000b273ff4b011a41db1c5f0677de35","Johnny Diaz,Samuel Delgado","6BsjJ8VLFCi8Tvy5ENbnl6,4DHeSebfQ5SqmJntI9eGKC"
"0djK4uP5317NckmZHWa5lq","Khoon","2022-09-24","139482","14","https://i.scdn.co/image/ab67616d0000b2734e49b89e161e033caba83c33","Fadaei","5aWL79DpD45MzDMwCTZqsN"
"4hrPQq5kcCtQ1NzL5Mg3PY","Almas","2019-01-11","334053","9","https://i.scdn.co/image/ab67616d0000b27335efed6e27ecbd85cdec283f","Gdaal,Erfan,Imanemun,Paya","7mGDv3CYlPghTIWzE6tOpv,1yPzb9mqugowOfUs2vIOgL,6NY0pmZsboMa0qoHDswbdv,62AW9VlTxtw554o2Sll0fK"
"1h1OHDttO0YDtJD1L7SDgf","DDCHI","2022-09-07","295000","3","https://i.scdn.co/image/ab67616d0000b2731773514301f33c8c7496251e","Amir Ribar,Kiarap313,Majhool","1pi0dvF0ZMfD1d1KdR2r21,59k3ZyqjO7YLquqGOQGQd3,6zMcmpkNutzfJUbXt7XMRB"
"1o4ZEuZwqJQgP4VcOfO6a9","Pishetam","2023-07-18","171493","0","https://i.scdn.co/image/ab67616d0000b2730968f00bef95f3314278d8ac","Aein","60b0BYerc0Rg4zgmWqHD9J"
"1PyHxvRT2jXiiXZz6ggXG4","Nagi Jayi","2023-10-13","217826","15","https://i.scdn.co/image/ab67616d0000b273d398c23b948072599a53bbdd","Imanemun,Pooyan Ardalan,Parsa Simpson,Dara K","6NY0pmZsboMa0qoHDswbdv,1JSXGL2864wr8F1jtNKjoT,5wvDF7PuwGQuohqPkW6cdB,7ecobAeYEEq7KlY5MZfoAE"
"3vI8JyF3tMTyKzRp2s3nq2","Ravani","2021-04-17","333071","27","https://i.scdn.co/image/ab67616d0000b2731a02301e68ec1ad58c767b23","Canis","6OPdGHW0QD6WknWX2tlzJm"
"7M81GKxk9Ie9tdWH6HyuTW","Bousamesholamo","2021-07-06","135392","0","https://i.scdn.co/image/ab67616d0000b27304985c8a72c57284968b46f8","Paya,Sepanta","3X0i9r4FmVivLS2quwL60U,12SUeOOpWIA7exmaHoB6cB"
"3xVa5mAXIFgZuitcGSQdol","SKQ","2023-07-01","223208","7","https://i.scdn.co/image/ab67616d0000b2733b9ed6a119c67af6de42c3c3","Amin Tijay,Mamazi,22three_topshotta","3JS9sHeI06RtolBR5s5O0L,4L42EENVSu2ZE8cwhVVeh8,09AZQy1x1q8k0eCdRwkLFA"
"0w5gMwzHWrS086dEflqIEG","CAVALE","2022-04-08","230897","5","https://i.scdn.co/image/ab67616d0000b2733995343aaa85108bf842c15f","Tallisker,LAAKE","5kHKhgCMg9yezOrISm4wJH,4Qqa9umpoJmCeht0eJFRTV"
"1wNvF3k6HsoPaaE04m6jUo","B2 - Dub","2014-09-29","653376","0","https://i.scdn.co/image/ab67616d0000b2733aa2272135738fdbe86afc34","Ancient Astronaut,Francis Harris,Gabriel Hedrick","7dwnGJGX1SQUi6retIsQQS,3owBOgvNZEPQ2YW6XEsDsC,6krmxvtcAPjD81ZumdUPxw"
"7ozfGmdx75Tpyb3VYnPqSQ","Bad Nasho Baam","2015-11-14","222380","8","https://i.scdn.co/image/ab67616d0000b273b0418de166056e92fe7dbb29","Behzad Leito,Sijal,Alireza Jj","4zNEj5bkHE0kNSpfIwgdvu,5F0BGBdSL945Bzxrq8aGbn,3tecdksDTajgP8xxkuDgyJ"
"7DgnBBR8brbUlDpl5ReqT6","Stochastic Dance Music","2018-11-15","240000","0","https://i.scdn.co/image/ab67616d0000b2732f9ba2cd0c156c704b1c16d8","Idin Samimi Mofakham","2PkLy5GxEX5k08sgXBMkpX"
"2swxASZVVNQXtqwVO0GBWy","Amanati","2024-04-19","187826","29","https://i.scdn.co/image/ab67616d0000b273dc99a1e575da57b74bd3ad41","Sijal","5F0BGBdSL945Bzxrq8aGbn"
"2bltoykP2tNvs1VbYmVYlT","Anjām Vazife","2011-03-08","258270","25","https://i.scdn.co/image/ab67616d0000b273be226740055d92d558bc314a","Hichkas","2X90kCLyxyPeJ5nynJGbvT"
"5VWFuxPt3k5gvghvMHBVtw","Dige Nistam","2015-01-20","183040","11","https://i.scdn.co/image/ab67616d0000b273f650b7ffe0698188a6da25f7","Sasy","0LkkLM2M97UEG7hi5mLn3u"
"5llhPPevwGjwgclyIutfJM","Shirini Tarkhisi","2020-01-29","185026","8","https://i.scdn.co/image/ab67616d0000b273405c74bdd0c7922c03a3da77","Sina Sae","5er043agmHdVZkWTxL0Lpk"
