"track_url","page_name","track_title","plays","likes","comments","upload_datetime","cover_url"
"https://soundcloud.com/dalumc/roya","Dalu","Roya","152410","3105","342","2021-11-29T17:33:18.000Z","https://i1.sndcdn.com/artworks-mi72tjGdCSRSByR6-uwAu7A-t50x50.jpg"
"https://soundcloud.com/dalumc/overrated","Dalu","Overrated","170298","2451","215","2021-10-06T17:28:05.000Z","https://i1.sndcdn.com/artworks-VS49yaBAPEjMU77X-M4rB9w-t50x50.jpg"
"https://soundcloud.com/dalumc/reserve","Dalu","Reserve","236404","3755","372","2021-08-13T16:38:27.000Z","https://i1.sndcdn.com/artworks-XSlNpnmL5xLx4XXK-6VWCyw-t50x50.jpg"
"https://soundcloud.com/dalumc/choob-khat","Dalu","Choob Khat (ft. Kaze)","159820","3553","270","2021-06-06T14:23:39.000Z","https://i1.sndcdn.com/artworks-8V2wrVGinwIrg1tX-j0gI4A-t50x50.jpg"
"https://soundcloud.com/dalumc/mikhabam-ta-begzare","Dalu","Mikhabam Ta Begzare","481000","7986","695","2021-01-23T18:24:29.000Z","https://i1.sndcdn.com/artworks-wTlFNLoyGY1ntqGM-A9cvaQ-t50x50.jpg"
"https://soundcloud.com/dalumc/dooradoor","Dalu","Dooradoor (ft. Kaze)","47073","1034","95","2021-01-23T18:20:12.000Z","https://i1.sndcdn.com/artworks-84VnsdQE0Woi7SRt-XzcHiA-t50x50.jpg"
"https://soundcloud.com/dalumc/lamese","Dalu","Lamese","73847","1710","167","2020-11-10T23:00:56.000Z","https://i1.sndcdn.com/artworks-YOF14luk0XzQ3oyJ-ZOrJtg-t50x50.jpg"
"https://soundcloud.com/dalumc/zirzamini","Dalu","zirzamini","102004","2687","295","2020-09-25T12:28:57.000Z","https://i1.sndcdn.com/artworks-tn3h6ZIjiF66ScXw-YcfdBw-t50x50.jpg"
"https://soundcloud.com/koorowsh420/koorosh-r313-ft-rowdy","Koorosh","Koorosh - R313 (Ft Rowdy)","296856","9808","329","2024-07-08T06:26:57.000Z","https://i1.sndcdn.com/artworks-WB7CO5sJZSSezlje-BOTzNw-t50x50.jpg"
"https://soundcloud.com/koorowsh420/flamingo","Koorosh","Flamingo","974934","19100","676","2024-05-22T16:56:23.000Z","https://i1.sndcdn.com/artworks-Y3tQsosTdmQWZ7Uc-MgfPaQ-t50x50.jpg"
"https://soundcloud.com/koorowsh420/yallah","Koorosh","Yallah (feat. Behzad Leito)","568241","8478","252","2024-03-29T22:25:18.000Z","https://i1.sndcdn.com/artworks-0JHZRwmy0Wy24CeS-Uxz7Ag-t50x50.jpg"
"https://soundcloud.com/koorowsh420/tdk","Koorosh","TDK","458741","7811","245","2024-03-29T22:24:06.000Z","https://i1.sndcdn.com/artworks-0JHZRwmy0Wy24CeS-Uxz7Ag-t50x50.jpg"
"https://soundcloud.com/koorowsh420/ma-mizanim","Koorosh","Ma Mizanim (feat. Benji)","317492","5294","159","2024-03-29T22:23:59.000Z","https://i1.sndcdn.com/artworks-0JHZRwmy0Wy24CeS-Uxz7Ag-t50x50.jpg"
"https://soundcloud.com/koorowsh420/caeser","Koorosh","Caeser Salad (feat. Hoomaan)","278849","4805","136","2024-03-29T22:23:49.000Z","https://i1.sndcdn.com/artworks-0JHZRwmy0Wy24CeS-Uxz7Ag-t50x50.jpg"
"https://soundcloud.com/koorowsh420/adamaye-kiri","Koorosh","Adamaye Kiri","557809","10300","279","2024-03-29T22:23:30.000Z","https://i1.sndcdn.com/artworks-0JHZRwmy0Wy24CeS-Uxz7Ag-t50x50.jpg"
"https://soundcloud.com/koorowsh420/farkarala","Koorosh","Farkarala (feat. CIA)","391511","6151","214","2024-03-29T22:23:23.000Z","https://i1.sndcdn.com/artworks-0JHZRwmy0Wy24CeS-Uxz7Ag-t50x50.jpg"
"https://soundcloud.com/koorowsh420/trap-mode","Koorosh","Trap Mode","89063","2491","110","2024-03-29T22:23:16.000Z","https://i1.sndcdn.com/artworks-0JHZRwmy0Wy24CeS-Uxz7Ag-t50x50.jpg"
"https://soundcloud.com/koorowsh420/casa-blanca","Koorosh","Casa Blanca (feat. Young Sudden)","794535","15000","472","2024-03-29T22:23:08.000Z","https://i1.sndcdn.com/artworks-0JHZRwmy0Wy24CeS-Uxz7Ag-t50x50.jpg"
"https://soundcloud.com/koorowsh420/mage-man-mordam","Koorosh","Mage Man Mordam (feat. Hoomaan, Gdaal)","979622","20200","793","2024-03-29T22:22:48.000Z","https://i1.sndcdn.com/artworks-0JHZRwmy0Wy24CeS-Uxz7Ag-t50x50.jpg"
"https://soundcloud.com/koorowsh420/marge-roya","Koorosh","Marge Roya","662782","12100","267","2024-03-29T22:22:40.000Z","https://i1.sndcdn.com/artworks-0JHZRwmy0Wy24CeS-Uxz7Ag-t50x50.jpg"
"https://soundcloud.com/koorowsh420/vanish","Koorosh","Vanish","697185","11500","346","2024-03-29T22:22:33.000Z","https://i1.sndcdn.com/artworks-0JHZRwmy0Wy24CeS-Uxz7Ag-t50x50.jpg"
"https://soundcloud.com/koorowsh420/mosafer","Koorosh","Mosafer","743560","13700","512","2024-03-29T22:22:26.000Z","https://i1.sndcdn.com/artworks-0JHZRwmy0Wy24CeS-Uxz7Ag-t50x50.jpg"
"https://soundcloud.com/koorowsh420/cka","Koorosh","CK (feat. Sami Low, Raha, Kagan)","846315","14700","536","2024-03-29T22:22:05.000Z","https://i1.sndcdn.com/artworks-0JHZRwmy0Wy24CeS-Uxz7Ag-t50x50.jpg"
"https://soundcloud.com/koorowsh420/homealone","Koorosh","HOME ALONE","689664","12400","536","2024-03-29T22:21:57.000Z","https://i1.sndcdn.com/artworks-0JHZRwmy0Wy24CeS-Uxz7Ag-t50x50.jpg"
"https://soundcloud.com/koorowsh420/shawty","Koorosh","Shawty (feat. Arta, Hiphopologist, Vinak, Kagan)","2989754","61100","6340","2024-03-28T19:36:47.000Z","https://i1.sndcdn.com/artworks-0JHZRwmy0Wy24CeS-Uxz7Ag-t50x50.jpg"
"https://soundcloud.com/koorowsh420/dashte-parvaneha","Koorosh","Dashte Parvaneha (feat. Sogand)","3783435","62700","2947","2023-09-11T14:03:02.000Z","https://i1.sndcdn.com/artworks-0JHZRwmy0Wy24CeS-Uxz7Ag-t50x50.jpg"
"https://soundcloud.com/koorowsh420/vali-khoobe","Koorosh","Vali Khoobe (feat. Sami Low, Arta)","2066980","33600","909","2023-05-18T05:33:44.000Z","https://i1.sndcdn.com/artworks-0JHZRwmy0Wy24CeS-Uxz7Ag-t50x50.jpg"
"https://soundcloud.com/koorowsh420/roulette","Koorosh","Roulette (feat. Poobon, Isam, 021Kid)","4428659","79200","6262","2023-04-19T18:57:39.000Z","https://i1.sndcdn.com/artworks-0JHZRwmy0Wy24CeS-Uxz7Ag-t50x50.jpg"
"https://soundcloud.com/koorowsh420/too-in-khoone","Koorosh","Too In Khoone (feat. Hoomaan, Arman Miladi)","3968787","64500","2621","2023-03-31T13:06:15.000Z","https://i1.sndcdn.com/artworks-0JHZRwmy0Wy24CeS-Uxz7Ag-t50x50.jpg"
"https://soundcloud.com/koorowsh420/allstartwo","Koorosh","Allstar 2","2310533","37000","5250","2023-03-16T23:23:54.000Z","https://i1.sndcdn.com/artworks-wA96PLB11vM9QQgb-t8romw-t50x50.jpg"
"https://soundcloud.com/koorowsh420/kulak","Koorosh","Kulak (feat. Sami Low)","2138161","34100","1910","2023-03-14T08:42:19.000Z","https://i1.sndcdn.com/artworks-0JHZRwmy0Wy24CeS-Uxz7Ag-t50x50.jpg"
"https://soundcloud.com/koorowsh420/ye-roozi","Koorosh","Koorosh, Sami Low, Raha - Ye Roozi | OFFICIAL TRACK","1178234","27200","2679","2022-11-11T15:34:01.000Z","https://i1.sndcdn.com/artworks-wcPcXofCK9uyLRJ5-AzMJCg-t50x50.jpg"
"https://soundcloud.com/koorowsh420/maa","Koorosh","Koorosh - Ma (feat. Sami Low) | OFFICIAL TRACK","1874796","42700","7665","2022-10-25T21:17:02.000Z","https://i1.sndcdn.com/artworks-JMD0OAuQeWRbkeNR-pFy46A-t50x50.jpg"
"https://soundcloud.com/koorowsh420/13-raw","Koorosh","Koorosh - 13 Raw (feat. Sami Low) | 420 Vol. 2","1195571","16100","446","2022-09-05T13:18:29.000Z","https://i1.sndcdn.com/artworks-ybjQkPHwMe4FZBI6-uPZR6Q-t50x50.jpg"
"https://soundcloud.com/koorowsh420/10-tehran-ta-la","Koorosh","Koorosh - 10 Tehran Ta La (feat. Sepehr Khalse, Pendar & Sami Low) | 420 Vol. 2","1692636","26000","578","2022-09-05T13:18:13.000Z","https://i1.sndcdn.com/artworks-ybjQkPHwMe4FZBI6-uPZR6Q-t50x50.jpg"
"https://soundcloud.com/koorowsh420/09-hayula","Koorosh","Koorosh - 09 Hayula (feat. Sami Low & Raha) | 420 Vol. 2","800396","12100","330","2022-09-05T13:18:07.000Z","https://i1.sndcdn.com/artworks-ybjQkPHwMe4FZBI6-uPZR6Q-t50x50.jpg"
"https://soundcloud.com/koorowsh420/08-first-class","Koorosh","Koorosh - 08 First Class (feat. Arown, Benji & Sami Low) | 420 Vol. 2","1991547","30400","770","2022-09-05T13:18:00.000Z","https://i1.sndcdn.com/artworks-ybjQkPHwMe4FZBI6-uPZR6Q-t50x50.jpg"
"https://soundcloud.com/koorowsh420/07-bazigar","Koorosh","Koorosh - 07 Bazigar (feat. The Don & Sami Low) | 420 Vol. 2","1182316","19000","456","2022-09-05T13:17:52.000Z","https://i1.sndcdn.com/artworks-ybjQkPHwMe4FZBI6-uPZR6Q-t50x50.jpg"
"https://soundcloud.com/koorowsh420/06-aklil-soranj","Koorosh","Koorosh - 06 Aklil Soranj (feat. 021Kid & Sami Low) | 420 Vol. 2","985598","14500","640","2022-09-05T13:17:45.000Z","https://i1.sndcdn.com/artworks-ybjQkPHwMe4FZBI6-uPZR6Q-t50x50.jpg"
"https://soundcloud.com/koorowsh420/05-nasho-azam-door","Koorosh","Koorosh - 05 Nasho Azam Door (feat. Sami Low) | 420 Vol. 2","677707","11300","346","2022-09-05T13:17:39.000Z","https://i1.sndcdn.com/artworks-ybjQkPHwMe4FZBI6-uPZR6Q-t50x50.jpg"
"https://soundcloud.com/koorowsh420/04-koala","Koorosh","Koorosh - 04 Koala (feat. Scott Storch, Sohrab Mj, Sepehr Khalse & Sami Low) | 420 Vol.2","1235402","18600","583","2022-09-05T13:17:32.000Z","https://i1.sndcdn.com/artworks-ybjQkPHwMe4FZBI6-uPZR6Q-t50x50.jpg"
"https://soundcloud.com/koorowsh420/03-ambulance","Koorosh","Koorosh - 03 Ambulance (feat. Arta & Sami Low) | 420 Vol. 2","686720","10300","400","2022-09-05T13:17:24.000Z","https://i1.sndcdn.com/artworks-ybjQkPHwMe4FZBI6-uPZR6Q-t50x50.jpg"
"https://soundcloud.com/koorowsh420/01-savage-rose","Koorosh","Koorosh - 01 Savage Rose (feat. Tamara & Sami Low) | 420 Vol. 2","3003599","47500","1981","2022-09-05T13:16:55.000Z","https://i1.sndcdn.com/artworks-ybjQkPHwMe4FZBI6-uPZR6Q-t50x50.jpg"
"https://soundcloud.com/koorowsh420/12-nasho-azam-door-remix","Koorosh","Koorosh - 12 Nasho Azam Door (feat. Sami Low) Remix | 420 Vol. 2","413452","6328","126","2022-09-05T11:45:40.000Z","https://i1.sndcdn.com/artworks-ybjQkPHwMe4FZBI6-uPZR6Q-t50x50.jpg"
"https://soundcloud.com/koorowsh420/poolini","Koorosh","Koorosh - Poolini | OFFICIAL TRACK","1098665","17200","512","2022-07-21T11:37:38.000Z","https://i1.sndcdn.com/artworks-hO1zdmrzIvBozegW-ZznPdA-t50x50.jpg"
"https://soundcloud.com/koorowsh420/extasy","Koorosh","Koorosh, Sijal, Sami Low, Raha - Extasy | OFFICIAL TRACK","3662199","59700","4219","2022-07-13T07:25:17.000Z","https://i1.sndcdn.com/artworks-nzujvCux9nhrzCXy-bHzhjQ-t50x50.jpg"
"https://soundcloud.com/koorowsh420/koorosh-after","Koorosh","Koorosh, Arta, Behzad Leito, CatchyBeatz & Sami Low - After | OFFICIAL TRACK","2788533","41200","1396","2022-05-18T14:36:16.000Z","https://i1.sndcdn.com/artworks-GO6E5qPCl12fLamP-KFyE8w-t50x50.jpg"
"https://soundcloud.com/gdaal/gdaal-amniat","Gdaal","Amniat","109685","3659","537","2024-06-26T14:22:48.000Z","https://i1.sndcdn.com/artworks-HBzeajvGKBZHktXz-BTT4RA-t50x50.jpg"
"https://soundcloud.com/gdaal/percft-aneea","Gdaal","Perc(Ft. Aneea)","231454","4435","500","2024-05-22T15:58:11.000Z","https://i1.sndcdn.com/artworks-kyLC5TCfoY78lwb7-e0iigA-t50x50.jpg"
"https://soundcloud.com/gdaal/disney-prod-thatsbiggi","Gdaal","Disney [Prod. ThatsBiggi]","166005","3429","428","2024-03-24T16:38:47.000Z","https://i1.sndcdn.com/artworks-X1M3jbLP7V0D66CT-Wrg8Pg-t50x50.jpg"
"https://soundcloud.com/gdaal/barf-ft-ahood-x-amin-tijay-x-soha","Gdaal","Barf (Ft Ahood X Amin Tijay X Soha)","1482752","24800","1311","2024-02-26T16:38:41.000Z","https://i1.sndcdn.com/artworks-vi9qoMrcAkVk4Ux4-zfGvyA-t50x50.jpg"
"https://soundcloud.com/gdaal/kaftar-bazii","Gdaal","Kaftar Bazi [Prod. ThatsBiggi]","1051663","20700","3987","2024-01-18T21:06:58.000Z","https://i1.sndcdn.com/artworks-gM0mk2lhYZnyc696-QtJOCw-t50x50.jpg"
"https://soundcloud.com/gdaal/naser-hejazi-prod-motreb","Gdaal","Nasser Hejazi [Prod. Motreb]","226908","4535","697","2024-01-14T15:17:20.000Z","https://i1.sndcdn.com/artworks-se6Xg7ZtiMTvIdiU-9skk1Q-t50x50.jpg"
"https://soundcloud.com/gdaal/lahze","Gdaal","Lahze [Prod. Motreb]","97926","1658","134","2023-10-07T15:32:03.000Z","https://i1.sndcdn.com/artworks-EP31KHof050NIVXX-JlbMuQ-t50x50.jpg"
"https://soundcloud.com/gdaal/k-nagoo-ft-parsa-simpson","Gdaal","Ss Nagu Ft Parsa Simpson [Prod. Hamdi Beats]","112344","1744","118","2023-10-07T15:31:47.000Z","https://i1.sndcdn.com/artworks-EP31KHof050NIVXX-JlbMuQ-t50x50.jpg"
"https://soundcloud.com/gdaal/superman-ft-soha-prod","Gdaal","Superman Ft Soha [Prod. Prodbys1n]","287815","5518","617","2023-10-07T15:31:39.000Z","https://i1.sndcdn.com/artworks-EP31KHof050NIVXX-JlbMuQ-t50x50.jpg"
"https://soundcloud.com/gdaal/top-g-prod","Gdaal","Top G [Prod. Dara K]","148704","3008","271","2023-10-07T15:31:33.000Z","https://i1.sndcdn.com/artworks-EP31KHof050NIVXX-JlbMuQ-t50x50.jpg"
"https://soundcloud.com/gdaal/setare-soheil-prod","Gdaal","Setare Soheil [Prod.Matteo Donato]","113642","2049","224","2023-10-07T15:31:20.000Z","https://i1.sndcdn.com/artworks-EP31KHof050NIVXX-JlbMuQ-t50x50.jpg"
"https://soundcloud.com/gdaal/boofe-koor-intro-prod-b_numb","Gdaal","Boofe Koor Intro [Prod. B_Numb]","82777","1765","207","2023-10-07T15:31:14.000Z","https://i1.sndcdn.com/artworks-EP31KHof050NIVXX-JlbMuQ-t50x50.jpg"
"https://soundcloud.com/gdaal/gdaal-faded-mastered","Gdaal","Faded [Prod. Dara K]","217858","3468","372","2023-08-10T14:26:08.000Z","https://i1.sndcdn.com/artworks-EP31KHof050NIVXX-JlbMuQ-t50x50.jpg"
"https://soundcloud.com/gdaal/gdaal-x-parsa-tucibi","Gdaal","Gdaal X Parsa Simpson - Tucci","897186","9349","1284","2023-05-19T16:11:36.000Z","https://i1.sndcdn.com/artworks-AMyRWIVAaLarW4yH-tk1urA-t50x50.jpg"
"https://soundcloud.com/gdaal/gdaal-link-freestyle","Gdaal","Gdaal - Link (Freestyle)","945076","10700","1404","2023-02-25T17:02:49.000Z","https://i1.sndcdn.com/artworks-ryU1iQe8b6BdkeRO-Fw802w-t50x50.jpg"
"https://soundcloud.com/gdaal/gdaal-age-ft-nogolaw","Gdaal","Gdaal - Age (ft Nogolaw)","240176","5301","705","2022-12-27T16:27:19.000Z","https://i1.sndcdn.com/artworks-7Vt50hYNwyOKunFQ-zR2bBg-t50x50.jpg"
"https://soundcloud.com/gdaal/gdaal-leila-ro-bordan","Gdaal","Gdaal - Leila ro bordan","406167","8284","1298","2022-12-16T15:31:04.000Z","https://i1.sndcdn.com/artworks-tD0dPV0m2Oh8UjQP-FNR2ZQ-t50x50.jpg"
"https://soundcloud.com/gdaal/nefrin-ft-sami-beigi-imanemun","Gdaal","Gdaal-Nefrin (ft. Sami Beigi & Imanemun)","232107","5480","644","2022-12-08T17:29:48.000Z","https://i1.sndcdn.com/artworks-nydpIM9ZwtFlWn2G-eOIQyA-t50x50.jpg"
"https://soundcloud.com/gdaal/ramz","Gdaal","Ramz","146660","2935","112","2022-12-01T20:09:08.000Z","https://i1.sndcdn.com/artworks-liGqnjKKtUGMCEtZ-9TxzAQ-t50x50.jpg"
"https://soundcloud.com/gdaal/mano-faryad-kon","Gdaal","Mano Faryad Kon","102499","1352","54","2012-12-20T05:47:26.000Z","https://i1.sndcdn.com/artworks-000036602000-vz9whv-t50x50.jpg"
"https://soundcloud.com/gdaal/dame-sob","Gdaal","Paya - Dame Sob (Ft. Gdaal, Taham)","881842","13400","349","2012-10-01T21:26:51.000Z","https://i1.sndcdn.com/artworks-000031372442-hxuecf-t50x50.jpg"
"https://soundcloud.com/gdaal/gdal-shaere-mariz","Gdaal","Gdal - Shaere Mariz","262351","3331","137","2012-08-29T01:19:13.000Z","https://i1.sndcdn.com/artworks-000029306941-3t8ia7-t50x50.jpg"
"https://soundcloud.com/gdaal/ruzaye-khakestari","Gdaal","Ruzaye Khakestari","117684","1636","104","2012-07-15T15:34:23.000Z","https://i1.sndcdn.com/artworks-000026710591-n893sv-t50x50.jpg"
"https://soundcloud.com/gdaal/vaghei-tar-az-mostanad-2","Gdaal","Vaghei Tar Az Mostanad 2","53689","727","58","2012-07-15T15:31:48.000Z","https://i1.sndcdn.com/artworks-000026710504-sgwhux-t50x50.jpg"
"https://soundcloud.com/gdaal/kargardan-2","Gdaal","Kargardan 2","74855","1141","54","2012-07-15T15:30:07.000Z","https://i1.sndcdn.com/artworks-000026710489-zr7n74-t50x50.jpg"
"https://soundcloud.com/gdaal/ghoghnoos","Gdaal","Ghoghnoos","52266","698","33","2012-07-15T15:27:07.000Z","https://i1.sndcdn.com/artworks-000026710303-xrqy23-t50x50.jpg"
"https://soundcloud.com/godpoori/yaadet-nare","Poori","Yaadet Nare","121223","4092","623","2024-07-30T17:15:58.000Z","https://i1.sndcdn.com/artworks-Wujxvi8dOzlqI8Rm-QzRx2Q-t50x50.jpg"
"https://soundcloud.com/godpoori/win","Poori","Win","368531","11300","1147","2024-07-19T16:40:14.000Z","https://i1.sndcdn.com/artworks-hsnhwJh008kvA8jY-zQ4NLA-t50x50.jpg"
"https://soundcloud.com/godpoori/troy","Poori","TROY","687510","16600","3454","2024-06-19T16:10:55.000Z","https://i1.sndcdn.com/artworks-oHMZXA2qsya8JiW9-H4ASrA-t50x50.jpg"
"https://soundcloud.com/godpoori/emirate","Poori","Emirate","480509","7770","1028","2024-06-13T14:19:19.000Z","https://i1.sndcdn.com/artworks-Ux2VBGQXvxtHUrYn-0Kk8vg-t50x50.jpg"
"https://soundcloud.com/godpoori/grand-pow","Poori","Grand Pow","437628","7788","1017","2024-06-13T14:19:15.000Z","https://i1.sndcdn.com/artworks-ymKVh9Dyhkt6UYzk-tvnbaA-t50x50.jpg"
"https://soundcloud.com/godpoori/az-yeja-be-baad","Poori","Az Yeja Be Baad","579338","10600","721","2024-01-18T17:19:58.000Z","https://i1.sndcdn.com/artworks-7Jy3mBib1bo6cPCR-5zZKaA-t50x50.jpg"
"https://soundcloud.com/godpoori/zakan-ii","Poori","ZAAKAAN II","647912","11200","1011","2024-01-18T17:19:50.000Z","https://i1.sndcdn.com/artworks-7Jy3mBib1bo6cPCR-5zZKaA-t50x50.jpg"
"https://soundcloud.com/godpoori/gms","Poori","Gij Mire Saram","899843","15600","980","2024-01-18T17:19:28.000Z","https://i1.sndcdn.com/artworks-7Jy3mBib1bo6cPCR-5zZKaA-t50x50.jpg"
"https://soundcloud.com/godpoori/baba","Poori","BABA","446024","8100","557","2024-01-18T17:19:19.000Z","https://i1.sndcdn.com/artworks-7Jy3mBib1bo6cPCR-5zZKaA-t50x50.jpg"
"https://soundcloud.com/godpoori/mahalle","Poori","Mahalle","578027","9842","612","2024-01-18T17:19:04.000Z","https://i1.sndcdn.com/artworks-7Jy3mBib1bo6cPCR-5zZKaA-t50x50.jpg"
"https://soundcloud.com/godpoori/hbt","Poori","HICHKI BE JOZ TO II","630304","11900","702","2024-01-18T17:18:55.000Z","https://i1.sndcdn.com/artworks-7Jy3mBib1bo6cPCR-5zZKaA-t50x50.jpg"
"https://soundcloud.com/godpoori/teyroon","Poori","Teyroon","470985","7702","567","2024-01-18T17:18:36.000Z","https://i1.sndcdn.com/artworks-7Jy3mBib1bo6cPCR-5zZKaA-t50x50.jpg"
"https://soundcloud.com/godpoori/boom","Poori","BOOM","501721","8295","589","2024-01-18T17:18:26.000Z","https://i1.sndcdn.com/artworks-7Jy3mBib1bo6cPCR-5zZKaA-t50x50.jpg"
"https://soundcloud.com/godpoori/heydari","Poori","Heydari","888986","13900","1044","2024-01-18T17:18:11.000Z","https://i1.sndcdn.com/artworks-7Jy3mBib1bo6cPCR-5zZKaA-t50x50.jpg"
"https://soundcloud.com/godpoori/gkw","Poori","Gerefte Karam Wow","606285","8768","676","2024-01-18T17:18:03.000Z","https://i1.sndcdn.com/artworks-7Jy3mBib1bo6cPCR-5zZKaA-t50x50.jpg"
"https://soundcloud.com/godpoori/fil","Poori","FIL","578789","8968","583","2024-01-18T17:17:53.000Z","https://i1.sndcdn.com/artworks-7Jy3mBib1bo6cPCR-5zZKaA-t50x50.jpg"
"https://soundcloud.com/godpoori/majbooram-beram","Poori","Majbooram Beram","607594","9048","644","2024-01-18T17:17:44.000Z","https://i1.sndcdn.com/artworks-7Jy3mBib1bo6cPCR-5zZKaA-t50x50.jpg"
"https://soundcloud.com/godpoori/boro-baba","Poori","Boro Baba","725830","10700","803","2024-01-18T17:17:35.000Z","https://i1.sndcdn.com/artworks-7Jy3mBib1bo6cPCR-5zZKaA-t50x50.jpg"
"https://soundcloud.com/godpoori/gholop-gholop","Poori","Gholop Gholop (feat. Hamid Sefat)","1219786","19900","1382","2024-01-18T17:17:26.000Z","https://i1.sndcdn.com/artworks-7Jy3mBib1bo6cPCR-5zZKaA-t50x50.jpg"
"https://soundcloud.com/godpoori/mbfd","Poori","Ma Baham Fargh Darim","601562","9055","532","2024-01-18T17:17:18.000Z","https://i1.sndcdn.com/artworks-7Jy3mBib1bo6cPCR-5zZKaA-t50x50.jpg"
"https://soundcloud.com/godpoori/belexe","Poori","Belexe","611301","8128","549","2024-01-18T17:17:10.000Z","https://i1.sndcdn.com/artworks-7Jy3mBib1bo6cPCR-5zZKaA-t50x50.jpg"
"https://soundcloud.com/godpoori/maskan-mehr","Poori","Maskan Mehr","856767","13500","804","2024-01-18T17:17:01.000Z","https://i1.sndcdn.com/artworks-7Jy3mBib1bo6cPCR-5zZKaA-t50x50.jpg"
"https://soundcloud.com/godpoori/yaade-to","Poori","Yaade To","842924","14500","1013","2024-01-18T17:16:52.000Z","https://i1.sndcdn.com/artworks-7Jy3mBib1bo6cPCR-5zZKaA-t50x50.jpg"
"https://soundcloud.com/godpoori/ati","Poori","Asheghe To In Khoonam","623177","9540","637","2024-01-18T17:16:41.000Z","https://i1.sndcdn.com/artworks-7Jy3mBib1bo6cPCR-5zZKaA-t50x50.jpg"
"https://soundcloud.com/godpoori/46-ta-34","Poori","46 Ta 34","642750","8774","772","2024-01-18T17:16:33.000Z","https://i1.sndcdn.com/artworks-7Jy3mBib1bo6cPCR-5zZKaA-t50x50.jpg"
"https://soundcloud.com/godpoori/popstar","Poori","Popstar","614232","8175","743","2024-01-18T17:16:25.000Z","https://i1.sndcdn.com/artworks-7Jy3mBib1bo6cPCR-5zZKaA-t50x50.jpg"
"https://soundcloud.com/godpoori/jkk","Poori","Jaamo Khali Konid","725915","9733","716","2024-01-18T17:16:15.000Z","https://i1.sndcdn.com/artworks-7Jy3mBib1bo6cPCR-5zZKaA-t50x50.jpg"
"https://soundcloud.com/godpoori/goole","Poori","Goolle (feat. Ho3ein, Hamid Sefat)","2168131","38600","6091","2024-01-18T17:15:27.000Z","https://i1.sndcdn.com/artworks-7Jy3mBib1bo6cPCR-5zZKaA-t50x50.jpg"
"https://soundcloud.com/godpoori/yeezy","Poori","Yeezy","920983","13600","1293","2024-01-18T17:15:08.000Z","https://i1.sndcdn.com/artworks-7Jy3mBib1bo6cPCR-5zZKaA-t50x50.jpg"
"https://soundcloud.com/godpoori/shm","Poori","Shibe Marg","1518011","26400","4781","2024-01-05T21:44:58.000Z","https://i1.sndcdn.com/artworks-t31WPr9nuNq2wRzL-HSASWQ-t50x50.jpg"
"https://soundcloud.com/godpoori/ajal","Poori","AJAL","2166042","38600","6888","2024-01-03T16:48:35.000Z","https://i1.sndcdn.com/artworks-szd5nqfoBGSoQFz4-UBdz2w-t50x50.jpg"
"https://soundcloud.com/godpoori/ksh","Poori","Khashme Shab","1922333","31900","6172","2023-12-31T17:43:57.000Z","https://i1.sndcdn.com/artworks-anVSrOX7zY07FZqz-p3XOLg-t50x50.jpg"
"https://soundcloud.com/godpoori/emaale","Poori","EMAALE","2497572","39200","5545","2023-12-30T02:16:41.000Z","https://i1.sndcdn.com/artworks-znz8UfwY1h6AgWyQ-f3TvyQ-t50x50.jpg"
"https://soundcloud.com/godpoori/taze-doomada","Poori","Taze Doomada","2608581","42900","2996","2023-11-09T13:00:32.000Z","https://i1.sndcdn.com/artworks-kEswpYDDqO1ukyJV-ezCA2A-t50x50.jpg"
"https://soundcloud.com/godpoori/hala-chi","Poori","Hala Chi?","2790653","44300","3021","2023-08-24T12:35:31.000Z","https://i1.sndcdn.com/artworks-vEF59BrdPutUCtZo-FVttBA-t50x50.jpg"
"https://soundcloud.com/godpoori/rich","Poori","Rich","1000215","18000","1111","2023-08-24T12:35:23.000Z","https://i1.sndcdn.com/artworks-yTK3qWoQ493469BB-g7pAaQ-t50x50.jpg"
"https://soundcloud.com/godpoori/halale","Poori","Halale (feat. Shayea)","2109256","34300","2821","2023-07-03T15:22:47.000Z","https://i1.sndcdn.com/artworks-dKz5wlqtrGZ4Azsi-yFKupg-t50x50.jpg"
"https://soundcloud.com/godpoori/jomeh","Poori","JOMEH","3073834","48500","9655","2023-05-26T20:13:38.000Z","https://i1.sndcdn.com/artworks-r4uikVHe9PeoQHiq-uSQWIA-t50x50.jpg"
"https://soundcloud.com/godpoori/tkg","Poori","Tahe Khat (Kingdom Of Guilan)","1076872","15900","1517","2023-05-25T14:15:45.000Z","https://i1.sndcdn.com/artworks-WyTzfSxWpnFXGWxb-7gYkGw-t50x50.jpg"
"https://soundcloud.com/godpoori/xantia","Poori","Xantia","861093","13200","1014","2023-05-25T14:15:39.000Z","https://i1.sndcdn.com/artworks-WyTzfSxWpnFXGWxb-7gYkGw-t50x50.jpg"
"https://soundcloud.com/godpoori/skk","Poori","Shabaye Khat Khati","872244","14600","855","2023-05-25T14:15:34.000Z","https://i1.sndcdn.com/artworks-WyTzfSxWpnFXGWxb-7gYkGw-t50x50.jpg"
"https://soundcloud.com/godpoori/lom","Poori","LOM (feat. AryJi)","642700","8855","1104","2023-05-25T14:15:25.000Z","https://i1.sndcdn.com/artworks-WyTzfSxWpnFXGWxb-7gYkGw-t50x50.jpg"
